StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Perception check ,Q83_First Click,Q83_Last Click,Q83_Page Submit,Q83_Click Count,GINI_0.2_1,GINI_0.2_2,GINI_0.2_3,GINI_0.3_1,GINI_0.3_2,GINI_0.3_3,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,GINI_0.4_1,GINI_0.4_2,GINI_0.4_3,GINI_0.5_1,GINI_0.5_2,GINI_0.5_3,Q55_First Click,Q55_Last Click,Q55_Page Submit,Q55_Click Count,GINI_0.6_1,GINI_0.6_2,GINI_0.6_3,GINI_0.7_1,GINI_0.7_2,GINI_0.7_3,Q57_First Click,Q57_Last Click,Q57_Page Submit,Q57_Click Count,Perception check,Q71_First Click,Q71_Last Click,Q71_Page Submit,Q71_Click Count,GINI_0.2_1,GINI_0.2_2,GINI_0.2_3,GINI_0.3_1,GINI_0.3_2,GINI_0.3_3,Q85_First Click,Q85_Last Click,Q85_Page Submit,Q85_Click Count,GINI_0.4_1,GINI_0.4_2,GINI_0.4_3,GINI_0.5_1,GINI_0.5_2,GINI_0.5_3,Q55_First Click,Q55_Last Click,Q55_Page Submit,Q55_Click Count,GINI_0.6_1,GINI_0.6_2,GINI_0.6_3,GINI_0.7_1,GINI_0.7_2,GINI_0.7_3,Q56_First Click,Q56_Last Click,Q56_Page Submit,Q56_Click Count,ideology,education,income,religion,gender,age,hispanic,ethnicity,condition,opp,gc,term,rid,RISN,V,LS,cintid,ProjectToken,transaction_id,Q_BallotBoxStuffing,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RecaptchaScore,Q_RelevantIDFraudScore,Q_CHL,Q_TotalDuration
12/15/21 8:00,12/15/21 8:05,0,47.185.24.178,100,299,1,12/15/21 8:05,R_1dc2TueTBpS8tRJ,,,,,32.93209839,-97.28340149,anonymous,EN,3,9.1,9.1,20.966,1,32,32,36,34,34,32,32.743,77.543,84.136,12,28,28,44,40,40,20,6.691,64.543,67.645,17,30,30,40,25,25,50,4.835,27.835,28.472,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,7,2,53,2,1,country,Qual6008-0510-GenPop,1,,,,,,5a3c891e-0c57-bbfe-7f87-be17f61840c4,,,,,,,,anonymous,299
12/15/21 8:12,12/15/21 8:17,0,174.20.94.19,100,332,1,12/15/21 8:17,R_1LpaafypxX4eH20,,,,,44.91209412,-93.17169952,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,14.632,0,40,35,25,40,35,25,3.644,30.209,31.708,11,30,40,30,25,35,40,4.103,20.887,22.78,8,40,30,30,35,25,40,5.436,27.936,30.759,10,7,6,10,2,1,48,2,1,time,Qual6008-0510-GenPop,1,,,,,,f6db0cdc-046a-a0a9-9e45-3bf073c68236,,,,,,,,anonymous,332
12/15/21 8:23,12/15/21 8:27,0,71.61.206.59,100,220,1,12/15/21 8:27,R_3CUe4x22yZV8u4I,,,,,40.3052063,-79.54180145,anonymous,EN,3,3.043,15.274,16.134,8,0,0,100,0,0,100,4.637,52.303,53.119,8,10,0,90,15,0,85,7.846,31.023,39.348,5,18,0,82,20,0,80,2.783,44.144,44.766,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,9,2,2,40,2,1,country,Qual6008-0510-GenPop,1,,,,,,1437852f-da6f-d90b-6fb6-b21ca233bfc3,,,,,,,,anonymous,220
12/15/21 8:34,12/15/21 8:41,0,204.131.219.175,100,418,1,12/15/21 8:41,R_2q7tvxZEliSN9Rr,,,,,39.10040283,-104.8547974,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,19.623,0,20,20,60,30,30,40,15.031,48.37,52.287,13,40,20,40,50,25,25,9.484,11.769,56.038,2,50,25,25,55,20,25,4.566,4.566,21.448,1,6,5,11,9,2,38,2,1,time,Qual6008-0510-GenPop,1,,,,,,c29a401d-ae11-73a0-d984-77b10f5de3c7,,,,,,,,anonymous,418
12/15/21 8:38,12/15/21 8:43,0,107.133.53.141,100,302,1,12/15/21 8:43,R_sBZvwcFyWLcnySJ,,,,,43.082901,-87.97769928,anonymous,EN,3,11.936,11.936,16.687,1,50,40,10,60,35,5,16.636,70.699,82.538,9,70,28,2,80,19,1,5.684,36.771,39.933,7,60,35,5,50,30,20,2.381,39.195,42.099,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,12,5,2,41,2,1,country,Qual6008-0510-GenPop,1,,,,,,2f2dab34-f1c2-3ef9-74ad-9c06724473df,,,,,,,,anonymous,302
12/15/21 8:53,12/15/21 8:57,0,174.212.109.47,100,213,1,12/15/21 8:57,R_eRrV5h6igPt7vQB,,,,,36.05709839,-86.67289734,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,68.222,0,25,50,25,10,15,75,19.163,37.996,39.7,18,50,0,50,25,25,50,1.511,10.261,23.41,10,25,50,25,50,50,0,0.843,15.024,15.286,13,4,5,8,1,1,24,2,1,time,Qual6008-0510-GenPop,1,,,,,,9804796f-8f6a-1042-59f6-4e2fa5e9e283,,,,,,,,anonymous,213
12/15/21 8:55,12/15/21 8:59,0,75.183.176.204,100,250,1,12/15/21 8:59,R_3PNByyvAlDV4x04,,,,,33.83410645,-78.65859985,anonymous,EN,3,0,0,30.784,0,20,20,60,30,30,40,42.601,83.807,88.664,6,10,40,50,5,50,45,3.957,25.989,29.807,7,40,40,20,30,50,20,19.321,47.682,51.018,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,12,1,2,19,2,1,country,Qual6008-0510-GenPop,1,,,,,,6abb2d3b-f045-7f79-e6a2-1a90a60b9dd1,,,,,,,,anonymous,250
12/15/21 8:52,12/15/21 9:00,0,73.54.224.105,100,479,1,12/15/21 9:00,R_1N55PPP7knFB6Oc,,,,,33.61390686,-84.06569672,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,30.317,0,30,60,10,30,60,10,54.038,183.285,192.653,20,30,60,10,30,60,10,2.516,71.269,74.056,12,30,60,10,30,60,10,1.584,17.249,20.022,7,2,3,6,1,1,29,2,2,time,Qual6008-0510-GenPop,1,,,,,,f497ea1d-9ecd-6657-cb84-ddbc0041f7f6,,,,,,,,anonymous,479
12/15/21 9:03,12/15/21 9:08,0,174.206.108.150,100,313,1,12/15/21 9:08,R_2c8CKNnE9NfsCyP,,,,,36.7322998,-76.03630066,anonymous,EN,3,11.956,12.86,17.969,3,50,50,0,50,50,0,26.963,71.555,75.857,10,0,0,100,0,0,100,7.746,13.44,17.756,2,0,0,100,0,0,100,3.703,15.445,24.811,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,10,2,2,29,2,1,country,Qual6008-0510-GenPop,1,,,,,,d1998633-eab2-3056-c4aa-b1b2340094d9,,,,,,,,anonymous,313
12/15/21 9:01,12/15/21 9:09,0,73.122.191.193,100,445,1,12/15/21 9:09,R_1rxomEPyJ1Y4czU,,,,,33.69259644,-84.25090027,anonymous,EN,3,17.242,17.242,64.674,1,20,50,30,30,60,10,48.373,173.6,179.249,9,60,30,10,70,10,20,13.089,58.988,62.481,8,75,20,5,80,10,10,3.969,42.651,44.716,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,6,7,2,44,2,2,country,Qual6008-0510-GenPop,1,,,,,,14b254b3-f211-98ad-ef2a-6399b8d98c59,,,,,,,,anonymous,445
12/15/21 9:02,12/15/21 9:09,0,75.55.152.145,100,417,1,12/15/21 9:09,R_8odIZQRL9rd56ud,,,,,36.60890198,-88.30310059,anonymous,EN,3,0,0,148.907,0,20,70,10,40,50,10,5.454,19.062,20.293,6,30,60,10,20,60,20,2.869,11.813,13.177,6,30,50,20,30,40,30,2.419,12.476,12.888,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,9,1,1,46,1,,country,Qual6008-0510-GenPop,1,,,,,,1ea60aca-b7ad-fe0d-fb53-3d8d55d9c920,,,,,,,,anonymous,417
12/15/21 9:10,12/15/21 9:16,0,45.23.150.182,100,327,1,12/15/21 9:16,R_w6l5AInysA2Ldp7,,,,,33.9407959,-91.86039734,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,12.084,0,20,50,30,20,30,50,17.709,117.272,125.3,13,40,30,30,20,40,40,2.771,22.515,25.05,6,10,45,45,35,55,10,3.251,32.705,35.925,8,1,6,12,5,1,39,2,1,time,Qual6008-0510-GenPop,1,,,,,,49348081-4cd2-da28-6718-b71f9c85016b,,,,,,,,anonymous,327
12/15/21 9:12,12/15/21 9:16,0,76.227.240.238,100,268,1,12/15/21 9:16,R_UcgyPu1G4fQy8oN,,,,,42.29310608,-83.25479889,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13.033,13.033,13.048,1,50,30,20,50,30,20,9.422,18.621,24.302,2,50,30,20,50,30,20,2.436,10.401,21.086,2,50,30,20,50,30,20,3.089,3.089,16.392,1,1,6,12,2,1,36,2,1,time,Qual6008-0510-GenPop,1,,,,,,45e796bd-afc8-b3c8-b424-a1cc449dc257,,,,,,,,anonymous,268
12/15/21 9:14,12/15/21 9:18,0,172.58.144.190,100,237,1,12/15/21 9:18,R_3Djfgh4JtrdmEaL,,,,,36.167099,-86.78610229,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.886,10.233,11.404,2,1,98,1,44,55,1,3.73,54.969,57.322,21,1,1,98,1,98,1,3.45,31.417,39.463,19,1,98,1,1,98,1,2.272,16.78,19.627,14,2,7,12,6,1,33,2,5,time,Qual6008-0510-GenPop,1,,,,,,7f8cf156-c5c0-f55f-dfcf-c6a7caf8aabc,,,,,,,,anonymous,237
12/15/21 9:11,12/15/21 9:19,0,71.58.236.247,100,473,1,12/15/21 9:19,R_2zT0lJZ50cZZxfx,,,,,40.26019287,-76.85910034,anonymous,EN,3,1.394,1.394,46.672,1,50,50,0,50,0,50,2.899,22.595,29.519,8,50,50,0,50,50,0,1.6,113.217,118.426,5,50,50,0,0,100,0,1.736,11.913,12.934,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,2,1,2,28,2,2,country,Qual6008-0510-GenPop,1,,,,,,6eab6430-b502-4efa-f3a9-53803825b5e5,,,,,,,,anonymous,473
12/15/21 9:24,12/15/21 9:29,0,166.182.81.206,100,253,1,12/15/21 9:29,R_3lJIIEOvFSAK0T4,,,,,37.75100708,-97.8219986,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.837,0.837,13.011,1,60,20,20,50,30,20,9.332,23.706,26.945,7,50,20,30,60,20,20,4.743,17.221,18.857,7,50,20,30,50,20,30,4.638,32.443,34.564,12,7,5,11,2,1,30,2,1,time,Qual6008-0510-GenPop,1,,,,,,8bddfb35-9211-e7bf-8dac-ccf69d0dfbdf,,,,,,,,anonymous,253
12/15/21 9:28,12/15/21 9:31,0,73.137.137.114,100,212,1,12/15/21 9:31,R_31Wypus6Yd0LQLc,,,,,33.90600586,-84.18399811,anonymous,EN,3,23.427,23.427,26.498,1,40,30,30,40,30,30,17.504,17.504,31.058,1,40,30,30,40,30,30,2.87,2.87,12.566,1,40,30,30,40,30,30,3.541,3.541,20.072,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,10,2,1,33,2,1,country,Qual6008-0510-GenPop,1,,,,,,35828dda-8931-252e-d243-baa9b364f830,,,,,,,,anonymous,212
12/15/21 9:30,12/15/21 9:39,0,70.231.61.23,100,525,1,12/15/21 9:39,R_1JF8FeAavbZla8Q,,,,,35.17120361,-80.79389954,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,13.12,0,40,30,30,40,30,30,18.22,37.139,39.556,8,50,20,30,80,10,10,3.457,16.445,21.007,6,70,20,10,60,20,20,3.937,22.377,28.163,7,6,6,11,5,1,39,2,1,time,Qual6008-0510-GenPop,1,,,,,,724464f6-0b2f-13c5-156f-536f2d8a621c,,,,,,,,anonymous,525
12/15/21 9:38,12/15/21 9:45,0,99.30.61.218,100,398,1,12/15/21 9:45,R_323LXeqOEfluL17,,,,,41.94599915,-87.70330048,anonymous,EN,3,0,0,18.266,0,40,30,30,40,30,30,11.445,48.118,50.406,9,50,30,20,40,30,30,10.862,39.863,47.679,8,30,40,30,30,40,30,3.325,21.851,23.397,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,11,1,1,40,2,1,country,Qual6008-0510-GenPop,1,,,,,,bb097736-192d-e686-58af-402261c76bdc,,,,,,,,anonymous,398
12/15/21 9:41,12/15/21 9:45,0,66.171.94.105,100,237,1,12/15/21 9:45,R_2fe2sJ7maaSet52,,,,,36.61839294,-82.18309784,anonymous,EN,3,15.983,15.983,18.526,1,70,20,10,70,25,5,15.671,66.103,67.847,9,75,20,5,60,10,30,2.36,34.562,37.114,6,50,10,40,30,10,60,1.166,39.034,40.235,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,2,2,2,18,2,1,country,Qual6008-0510-GenPop,1,,,,,,b9d4a6a1-98fc-e05f-8238-91ffb347f24b,,,,,,,,anonymous,237
12/15/21 9:41,12/15/21 9:47,0,107.77.202.153,100,379,1,12/15/21 9:47,R_2Bfh7fKXjblX2j3,,,,,38.81550598,-77.12049866,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5.953,9.007,11.988,9,40,30,30,30,40,30,4.622,101.455,104.604,14,30,40,30,40,30,30,3.697,24.169,25.94,7,50,25,25,25,50,25,6.583,25.982,34.017,6,5,6,8,2,1,25,2,1,time,Qual6008-0510-GenPop,1,,,,,,3f777d97-33d9-3fe2-210e-4a5cbe27497d,,,,,,,,anonymous,379
12/15/21 9:54,12/15/21 9:58,0,172.58.7.71,100,265,1,12/15/21 9:58,R_9EPPSwdNrc5mJqh,,,,,33.6026001,-84.47689819,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,37.009,0,20,60,20,30,40,30,29.76,51.965,55.206,4,20,30,50,45,45,10,13.569,42.06,45.984,5,10,20,70,30,40,30,10.364,10.364,27.014,1,4,2,4,7,2,30,2,2,time,Qual6008-0510-GenPop,1,,,,,,8a5887c2-284f-138e-0e5b-b073b2c6592f,,,,,,,,anonymous,265
12/15/21 10:35,12/15/21 10:39,0,107.133.53.189,100,221,1,12/15/21 10:39,R_Ryq1uNJEZKk57Mt,,,,,43.082901,-87.97769928,anonymous,EN,3,6.075,12.803,16.812,6,25,50,25,30,50,20,8.962,74.207,76.857,25,30,50,20,30,40,30,2.687,33.255,38.679,12,20,60,20,20,50,30,2.229,28.883,35.826,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,12,2,1,45,2,1,country,Qual6008-0510-GenPop,1,,,,,,b2875752-3b46-2675-2ccb-60ac91cd4eb8,,,,,,,,anonymous,221
12/15/21 11:17,12/15/21 11:21,0,76.26.215.73,100,230,1,12/15/21 11:21,R_3kHvq9u383sbJjU,,,,,32.84449768,-79.82420349,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,19.911,0,25,50,25,25,50,25,2.607,2.607,10.904,1,10,10,80,20,20,60,9.794,14.956,16.448,6,50,0,50,0,0,100,27.852,30.414,31.472,3,1,5,10,1,2,49,2,1,time,Qual6008-0510-GenPop,1,,,,,,e3ba76b8-73f8-6cee-b821-4191c7ffac4c,,,,,,,,anonymous,230
12/15/21 13:55,12/15/21 14:00,0,65.26.80.66,100,320,1,12/15/21 14:00,R_1Ed3r946qM7IR1G,,,,,38.81210327,-94.53399658,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,15.726,0,50,50,0,75,25,0,52.202,79.188,82.985,7,80,20,0,90,10,0,7.95,79.882,82.353,4,95,5,0,100,0,0,2.888,20.422,23.689,3,6,5,8,2,2,27,2,1,time,Qual6008-0510-GenPop,1,,,,,,332c4f16-706b-fc42-948f-7807c5c413fc,,,,,,,,anonymous,320
12/15/21 16:23,12/15/21 16:29,0,162.83.182.184,100,388,1,12/15/21 16:29,R_1rB3KmloPv211BI,,,,,40.87770081,-73.90799713,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,13.466,0,20,20,60,30,30,40,108.923,183.983,190.61,10,40,30,30,25,25,50,52.884,60.772,67.394,4,60,20,20,70,15,15,11.869,12.649,24.978,4,3,5,8,7,1,49,2,1,time,Qual6008-0510-GenPop,1,,,,,,aab5d6b1-5e7d-58f2-0328-e19e65cf4d5c,,,,,,,,anonymous,388
12/15/21 17:03,12/15/21 17:06,0,73.27.88.42,100,189,1,12/15/21 17:06,R_3EbdqVdMEudVw8I,,,,,27.4671936,-81.46179962,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,32.799,32.799,34.117,1,30,60,10,40,20,40,2.842,38.943,40.124,10,40,30,30,25,50,25,7.026,29.468,32.438,7,10,40,50,60,40,0,3.688,22.279,26.119,6,4,2,3,1,2,50,2,1,time,Qual6008-0510-GenPop,1,,,,,,36c96a66-26a4-e2a6-7dff-5de27a2d338b,,,,,,,,anonymous,189
12/15/21 18:30,12/15/21 18:36,0,99.147.135.182,100,367,1,12/15/21 18:36,R_3EcB5fB5j1i4hlg,,,,,32.74899292,-96.46289825,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.521,9.405,11.843,8,30,50,20,20,40,40,4.019,41.869,45.001,10,40,20,40,30,30,40,0.91,43.148,47.177,11,40,40,20,30,40,30,38.037,63.62,69.456,8,7,3,6,8,2,26,2,2,time,Qual6008-0510-GenPop,1,,,,,,923536ab-c4a3-98f1-bd32-011e76e9d146,,,,,,,,anonymous,367
12/15/21 19:18,12/15/21 19:24,0,45.48.12.220,100,398,1,12/15/21 19:24,R_1d9QAdztnvLJ0TL,,,,,34.11799622,-118.3302994,anonymous,EN,3,7.768,18.463,19.868,5,50,20,30,65,20,15,5.834,141.57,144.584,17,69,20,11,74,16,10,2.364,44.722,45.348,11,75,17,8,79,13,8,2.091,59.912,62.023,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,5,2,2,18,1,,country,Qual6008-0510-GenPop,1,,,,,,6137f823-8114-6207-b8ba-cf1c05930dc9,,,,,,,,anonymous,398
12/15/21 19:30,12/15/21 19:34,0,146.168.137.252,100,268,1,12/15/21 19:34,R_1JE2Zl75IzQSc2B,,,,,38.29769897,-76.53240204,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,20.964,0,25,25,50,25,25,50,23.405,50.019,52.278,6,25,25,50,25,25,50,2.169,20.75,22.856,6,25,25,50,25,25,50,33.026,47.769,50.162,6,4,5,10,8,1,33,2,2,time,Qual6008-0510-GenPop,1,,,,,,64031459-ea14-fa0e-8fc0-2328bf36f2b4,,,,,,,,anonymous,268
12/15/21 21:07,12/15/21 21:11,0,173.191.23.144,100,256,1,12/15/21 21:11,R_1N3xvjJVMGD4jeo,,,,,38.06109619,-84.45809937,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.399,9.999,12.998,3,10,40,50,12,40,48,0.352,87.477,98.873,18,10,45,45,10,60,30,1.495,61.382,63.867,15,15,70,15,20,70,10,0.896,31.017,32.001,11,2,7,6,6,2,26,2,1,time,Qual6008-0510-GenPop,1,,,,,,ad2fc664-dde9-af64-a9fd-f104df02dfaa,,,,,,,,anonymous,256
12/15/21 21:58,12/15/21 22:04,0,75.117.225.122,100,318,1,12/15/21 22:04,R_1QxRg5UYah4W5vI,,,,,41.4078064,-92.91719818,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,17.245,0,25,40,35,15,50,35,2.721,144.372,145.095,16,15,45,40,10,55,35,6.91,51.174,63.616,12,10,60,30,6,65,29,7.432,23.255,34.276,7,5,3,3,8,2,18,2,4,time,Qual6008-0510-GenPop,1,,,,,,9c989f81-2a12-7d84-1c18-a8b3150cad6b,,,,,,,,anonymous,318
12/15/21 22:18,12/15/21 22:30,0,198.255.240.121,100,680,1,12/15/21 22:30,R_ZJ3FMNCiRfbjjjj,,,,,43.6842041,-70.28160095,anonymous,EN,3,46.009,46.009,47.282,1,10,10,80,15,20,65,63.324,276.958,289.753,32,10,25,65,7,30,63,4.528,143.83,158.213,14,5,30,65,3,35,62,3.638,38.247,43.322,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,5,6,1,23,2,1,country,Qual6008-0510-GenPop,1,,,,,,81fb31ae-7c35-67e1-7e37-06d072e7d944,,,,,,,,anonymous,680
12/16/21 2:44,12/16/21 2:48,0,70.231.61.59,100,267,1,12/16/21 2:49,R_2WZ7Deak2lrT2eR,,,,,35.17120361,-80.79389954,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,13.038,0,50,0,50,50,0,50,8.515,32.281,34.025,4,50,0,50,50,50,0,5.121,16.297,19.032,5,50,50,0,50,0,50,4.537,11.576,12.95,4,7,5,11,5,1,32,2,1,time,Qual6008-0510-GenPop,1,,,,,,1f072bd3-6169-50d5-e94a-1c2c15de5338,,,,,,,,anonymous,267
12/16/21 7:06,12/16/21 7:14,0,199.74.8.4,100,437,1,12/16/21 7:14,R_1oz2pO5SCd3amQs,,,,,33.91329956,-80.35870361,anonymous,EN,3,2.123,15.179,16.391,14,50,30,20,20,40,40,8.974,196.549,199.337,14,30,30,40,40,40,20,1.606,97.806,100.099,7,10,50,40,30,10,60,1.639,79.799,82.156,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,2,7,1,22,2,2,country,Qual6008-0510-GenPop,1,,,,,,d6c4f2d7-a52a-363c-334e-c5eff1137505,,,,,,,,anonymous,437
12/16/21 7:13,12/16/21 7:18,0,64.193.84.78,100,300,1,12/16/21 7:18,R_2ZNxToXocdtZEWO,,,,,39.59950256,-78.84609985,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,21.068,0,40,30,30,30,40,30,15.49,105.42,110.425,12,20,50,30,20,60,20,3.208,33.751,37.036,7,10,70,20,10,80,10,2.97,29.131,31.605,7,7,5,10,2,2,46,2,1,time,Qual6008-0510-GenPop,1,,,,,,c9008ac5-f114-dec8-f45c-bd2bb8b1212f,,,,,,,,anonymous,300
12/16/21 9:26,12/16/21 9:31,0,70.92.4.166,100,288,1,12/16/21 9:31,R_3j743MBDzxU1DJB,,,,,42.95100403,-87.9437027,anonymous,EN,3,0,0,17.938,0,5,35,60,5,50,45,15.28,40.804,44.671,6,5,45,50,5,55,40,13.896,100.309,104.271,6,5,45,50,5,45,50,12.459,32.098,35.356,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,5,2,1,68,2,1,country,Qual6008-0510-GenPop,1,,61bb6885-a492-ba32-f04a-7db78c6cd194,15915789,H,970,,,,,,,,,anonymous,288
12/16/21 9:27,12/16/21 9:32,0,73.172.176.84,100,264,1,12/16/21 9:32,R_2BmqwrQ7l37v0gs,,,,,39.28419495,-76.69180298,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,12.049,0,75,25,0,60,40,0,24.104,89.826,92.512,12,50,50,0,40,60,0,10.891,31.583,34.908,5,30,70,0,20,80,0,2.475,18.032,22.541,6,7,2,6,8,1,31,2,1,time,Qual6008-0510-GenPop,1,,61bb6928-e8b7-9702-023d-cc3328886549,15915789,H,970,,,,,,,,,anonymous,264
12/16/21 9:29,12/16/21 9:32,0,70.20.243.120,100,204,1,12/16/21 9:32,R_2v1x34xFbEUsadX,,,,,40.15859985,-75.28199768,anonymous,EN,3,0,0,16.692,0,50,50,0,50,50,0,11.839,40.038,45.6,4,50,50,0,50,50,0,3.426,34.798,40.007,7,50,50,0,50,50,0,2.895,13.701,16.088,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,8,1,43,2,1,country,Qual6008-0510-GenPop,1,,61bb6980-8dc3-09d2-c219-43f233fe3c9d,15915789,H,970,,,,,,,,,anonymous,204
12/16/21 9:29,12/16/21 9:32,0,156.99.30.174,100,218,1,12/16/21 9:32,R_W37laJflkBcPVXX,,,,,44.95480347,-93.15509796,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,15.212,0,20,20,60,30,20,50,25.297,65.869,69.475,7,40,10,50,50,20,30,4.418,19.716,21.778,6,60,10,30,70,10,20,5.486,28.974,32.563,7,5,4,10,8,2,47,2,1,time,Qual6008-0510-GenPop,1,,61bb694f-eabd-e872-e010-6057b17ff5d3,15915789,H,970,,,,,,,,,anonymous,218
12/16/21 9:28,12/16/21 9:32,0,108.4.155.244,100,249,1,12/16/21 9:32,R_oZaEctqWqJ5QEGl,,,,,42.74699402,-73.75270081,anonymous,EN,3,0,0,20.487,0,3,10,87,5,15,80,33.656,55.104,91.403,2,6,18,76,6,22,72,1.583,20.455,42.705,2,6,28,66,7,35,58,1.071,10.991,28.215,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,5,2,1,56,2,1,country,Qual6008-0510-GenPop,1,,61bb6964-5710-4037-a018-c2a27e073fc3,15915789,H,970,,,,,,,,,anonymous,249
12/16/21 9:26,12/16/21 9:32,0,174.250.12.5,100,358,1,12/16/21 9:32,R_3ee2vYCGayljYmR,,,,,37.75100708,-97.8219986,anonymous,EN,3,0,0,20.02,0,50,50,0,50,50,0,40.117,181.387,183.804,13,90,5,5,95,3,2,2.949,27.875,31.144,6,90,10,0,90,10,0,6.252,18.141,19.601,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,2,2,1,46,2,1,country,Qual6008-0510-GenPop,1,,61bb68ae-725f-268a-05a5-b769e43998f6,15915789,H,970,,,,,,,,,anonymous,358
12/16/21 9:28,12/16/21 9:33,0,98.46.113.220,100,260,1,12/16/21 9:33,R_3oUfdZoA52TWxqX,,,,,44.97639465,-93.22399902,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.49,11.242,12.227,11,25,25,50,25,50,25,2.887,56.713,66.667,26,25,50,25,25,25,50,2.552,13.149,22.307,4,25,25,50,50,25,25,2.455,15.23,25.696,3,4,3,4,7,2,53,2,1,time,Qual6008-0510-GenPop,1,,61bb6943-854b-0848-45a1-98d0122005db,15915789,H,970,,,,,,,,,anonymous,260
12/16/21 9:30,12/16/21 9:33,0,71.225.178.41,100,202,1,12/16/21 9:33,R_2fEb3g1LnR5l8mw,,,,,40.3553009,-75.31999969,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.838,0.838,27.059,1,30,30,40,40,50,10,0.502,16.315,17.001,9,40,60,0,40,60,0,4.75,13.001,37.149,8,60,40,0,40,60,0,64.432,73.149,74.171,8,7,6,11,2,1,48,2,1,time,Qual6008-0510-GenPop,1,,61bb6973-b15f-0f44-6877-b9a10012add8,15915789,H,970,,,,,,,,,anonymous,202
